file_name,video_name,scores,labels,boxes
45.jpg,VMSExportKOAK05,0.4649486839771271,2,"[array([0.43734056, 0.3374875 , 0.29573563, 0.4572242 ], dtype=float32)]"
49.jpg,VMSExportKOAK05,0.4102926552295685,1,"[array([0.23817419, 0.19188075, 0.18504527, 0.37976184], dtype=float32)]"
49.jpg,VMSExportKOAK05,0.3645180165767669,0,"[array([0.48951036, 0.22189751, 0.19137855, 0.19277073], dtype=float32)]"
49.jpg,VMSExportKOAK05,0.3694950640201568,1,"[array([0.78525764, 0.40649968, 0.28502953, 0.46041802], dtype=float32)]"
49.jpg,VMSExportKOAK05,0.4731676876544952,2,"[array([0.48444876, 0.3718159 , 0.32241592, 0.4977068 ], dtype=float32)]"
47.jpg,VMSExportKOAK05,0.3682268261909485,0,"[array([0.4925565 , 0.22580634, 0.19407834, 0.20091484], dtype=float32)]"
47.jpg,VMSExportKOAK05,0.3430653512477875,1,"[array([0.26325572, 0.33897066, 0.2069972 , 0.5067457 ], dtype=float32)]"
47.jpg,VMSExportKOAK05,0.4318975508213043,2,"[array([0.4823777 , 0.35707837, 0.27537963, 0.47479522], dtype=float32)]"
47.jpg,VMSExportKOAK05,0.4279426038265228,1,"[array([0.14518626, 0.5037614 , 0.275111  , 0.33036074], dtype=float32)]"
48.jpg,VMSExportKOAK05,0.3020015954971313,1,"[array([0.2461531 , 0.19638446, 0.21181317, 0.3875157 ], dtype=float32)]"
48.jpg,VMSExportKOAK05,0.3777485191822052,0,"[array([0.489855  , 0.22421227, 0.19296397, 0.19298787], dtype=float32)]"
48.jpg,VMSExportKOAK05,0.4719036221504211,2,"[array([0.4889947 , 0.37281093, 0.3230314 , 0.49288228], dtype=float32)]"
50.jpg,VMSExportKOAK05,0.3389889895915985,1,"[array([0.24212202, 0.1890944 , 0.18192077, 0.3758354 ], dtype=float32)]"
50.jpg,VMSExportKOAK05,0.3696815967559814,0,"[array([0.48844892, 0.22175068, 0.19143733, 0.19561785], dtype=float32)]"
50.jpg,VMSExportKOAK05,0.343218445777893,1,"[array([0.6487909 , 0.16817793, 0.1160528 , 0.31758258], dtype=float32)]"
50.jpg,VMSExportKOAK05,0.4614670872688293,2,"[array([0.4670003 , 0.3696608 , 0.31647542, 0.4914467 ], dtype=float32)]"
51.jpg,VMSExportKOAK05,0.3762503862380981,1,"[array([0.61763734, 0.16135034, 0.09396482, 0.31787118], dtype=float32)]"
51.jpg,VMSExportKOAK05,0.3383928835391998,1,"[array([0.3286332 , 0.17398652, 0.1783054 , 0.34703186], dtype=float32)]"
51.jpg,VMSExportKOAK05,0.3399260342121124,0,"[array([0.49344787, 0.22114679, 0.19074647, 0.19020781], dtype=float32)]"
51.jpg,VMSExportKOAK05,0.3293525576591491,0,"[array([0.5006772 , 0.30296057, 0.22977446, 0.34886685], dtype=float32)]"
51.jpg,VMSExportKOAK05,0.4533115029335022,2,"[array([0.47767317, 0.37170082, 0.32502002, 0.48693892], dtype=float32)]"
52.jpg,VMSExportKOAK05,0.3394074141979217,1,"[array([0.32506573, 0.17553855, 0.16745138, 0.34777337], dtype=float32)]"
52.jpg,VMSExportKOAK05,0.3692272305488586,0,"[array([0.49289805, 0.21970396, 0.18730748, 0.19127455], dtype=float32)]"
52.jpg,VMSExportKOAK05,0.4666789472103119,2,"[array([0.48526886, 0.3663334 , 0.310809  , 0.47238314], dtype=float32)]"
53.jpg,VMSExportKOAK05,0.3486233353614807,1,"[array([0.32205665, 0.20730348, 0.22891763, 0.41094577], dtype=float32)]"
53.jpg,VMSExportKOAK05,0.3700072765350342,0,"[array([0.49176666, 0.21615206, 0.18617868, 0.19141729], dtype=float32)]"
53.jpg,VMSExportKOAK05,0.3882007300853729,1,"[array([0.7207701 , 0.40257707, 0.17709231, 0.4095133 ], dtype=float32)]"
53.jpg,VMSExportKOAK05,0.4590969681739807,2,"[array([0.48582983, 0.3607536 , 0.3156119 , 0.46979818], dtype=float32)]"
54.jpg,VMSExportKOAK05,0.3345981240272522,1,"[array([0.7638096 , 0.18358162, 0.2535781 , 0.3611723 ], dtype=float32)]"
54.jpg,VMSExportKOAK05,0.3775338530540466,0,"[array([0.4941865 , 0.22244303, 0.19332427, 0.19484913], dtype=float32)]"
54.jpg,VMSExportKOAK05,0.4528291821479797,2,"[array([0.4657744 , 0.36039817, 0.3221068 , 0.4716729 ], dtype=float32)]"
56.jpg,VMSExportKOAK05,0.3169619143009186,1,"[array([0.76626116, 0.16973816, 0.24457236, 0.335608  ], dtype=float32)]"
56.jpg,VMSExportKOAK05,0.400732010602951,0,"[array([0.49225408, 0.21893767, 0.18934046, 0.18459275], dtype=float32)]"
56.jpg,VMSExportKOAK05,0.3161358833312988,1,"[array([0.4440021 , 0.5192096 , 0.28553498, 0.44222647], dtype=float32)]"
56.jpg,VMSExportKOAK05,0.3895653188228607,2,"[array([0.49266887, 0.37114456, 0.2971669 , 0.49371552], dtype=float32)]"
56.jpg,VMSExportKOAK05,0.3867642283439636,1,"[array([0.75844944, 0.5271785 , 0.23126264, 0.40136367], dtype=float32)]"
55.jpg,VMSExportKOAK05,0.3068549036979675,1,"[array([0.76998335, 0.18330638, 0.26754096, 0.36100456], dtype=float32)]"
55.jpg,VMSExportKOAK05,0.3811009228229522,0,"[array([0.4936008 , 0.22373815, 0.19152197, 0.19309674], dtype=float32)]"
55.jpg,VMSExportKOAK05,0.4549091160297394,2,"[array([0.462403  , 0.36498863, 0.3162569 , 0.48352292], dtype=float32)]"
57.jpg,VMSExportKOAK05,0.3687186241149902,0,"[array([0.4915021 , 0.22236902, 0.1886187 , 0.19256516], dtype=float32)]"
57.jpg,VMSExportKOAK05,0.4244901537895202,2,"[array([0.4823231 , 0.36123618, 0.31199822, 0.48269275], dtype=float32)]"
57.jpg,VMSExportKOAK05,0.3389207720756531,1,"[array([0.11736935, 0.47440127, 0.23773363, 0.4277226 ], dtype=float32)]"
57.jpg,VMSExportKOAK05,0.439813882112503,1,"[array([0.79110116, 0.41582733, 0.2716539 , 0.43517387], dtype=float32)]"
58.jpg,VMSExportKOAK05,0.3331051766872406,1,"[array([0.70765126, 0.18139175, 0.16753021, 0.36127374], dtype=float32)]"
58.jpg,VMSExportKOAK05,0.4111391305923462,0,"[array([0.49175388, 0.22499666, 0.19029471, 0.18252537], dtype=float32)]"
58.jpg,VMSExportKOAK05,0.4152797758579254,2,"[array([0.4472085 , 0.37217525, 0.3306394 , 0.48711678], dtype=float32)]"
58.jpg,VMSExportKOAK05,0.3769495189189911,1,"[array([0.12795904, 0.48308712, 0.25366506, 0.44051766], dtype=float32)]"
58.jpg,VMSExportKOAK05,0.3379230201244354,1,"[array([0.6196504 , 0.54318815, 0.27988318, 0.38666865], dtype=float32)]"
59.jpg,VMSExportKOAK05,0.4358664751052856,0,"[array([0.4934734 , 0.21679154, 0.19137175, 0.19104975], dtype=float32)]"
59.jpg,VMSExportKOAK05,0.3818026781082153,1,"[array([0.78510725, 0.28974336, 0.21277265, 0.37906772], dtype=float32)]"
59.jpg,VMSExportKOAK05,0.4474223852157593,2,"[array([0.4672408 , 0.37089092, 0.322217  , 0.4915094 ], dtype=float32)]"
59.jpg,VMSExportKOAK05,0.3831261694431305,1,"[array([0.11840939, 0.48459092, 0.23924421, 0.45633617], dtype=float32)]"
60.jpg,VMSExportKOAK05,0.394742339849472,0,"[array([0.49228966, 0.22095896, 0.19190143, 0.19398327], dtype=float32)]"
60.jpg,VMSExportKOAK05,0.4218560755252838,2,"[array([0.46884748, 0.36168855, 0.2981765 , 0.47855794], dtype=float32)]"
60.jpg,VMSExportKOAK05,0.3833005726337433,1,"[array([0.28729376, 0.5622114 , 0.26226544, 0.3706516 ], dtype=float32)]"
61.jpg,VMSExportKOAK05,0.4276599884033203,0,"[array([0.49247774, 0.21781631, 0.19532901, 0.1955463 ], dtype=float32)]"
61.jpg,VMSExportKOAK05,0.4418737888336181,2,"[array([0.46497837, 0.36420035, 0.3044734 , 0.47998068], dtype=float32)]"
61.jpg,VMSExportKOAK05,0.3788244426250458,1,"[array([0.21050632, 0.33959782, 0.25028983, 0.44346806], dtype=float32)]"
62.jpg,VMSExportKOAK05,0.4184985160827636,0,"[array([0.49194598, 0.22120728, 0.19179428, 0.19020635], dtype=float32)]"
62.jpg,VMSExportKOAK05,0.4220627546310425,2,"[array([0.4622382 , 0.35981822, 0.28644162, 0.4670722 ], dtype=float32)]"
62.jpg,VMSExportKOAK05,0.3725534975528717,1,"[array([0.21030806, 0.34083077, 0.24839935, 0.44230947], dtype=float32)]"
62.jpg,VMSExportKOAK05,0.3358908593654632,1,"[array([0.49726593, 0.5773684 , 0.2653703 , 0.33584765], dtype=float32)]"
63.jpg,VMSExportKOAK05,0.3091367483139038,1,"[array([0.69014126, 0.14830652, 0.13024136, 0.29413506], dtype=float32)]"
63.jpg,VMSExportKOAK05,0.395909309387207,0,"[array([0.49174574, 0.21984664, 0.19122899, 0.19027604], dtype=float32)]"
63.jpg,VMSExportKOAK05,0.4038029313087463,2,"[array([0.46319854, 0.3662303 , 0.2910975 , 0.48404628], dtype=float32)]"
63.jpg,VMSExportKOAK05,0.3275301158428192,1,"[array([0.21290712, 0.33568567, 0.24893883, 0.43843967], dtype=float32)]"
63.jpg,VMSExportKOAK05,0.417630136013031,1,"[array([0.79018277, 0.44164976, 0.27788365, 0.39157903], dtype=float32)]"
63.jpg,VMSExportKOAK05,0.3083024024963379,1,"[array([0.33009642, 0.6096805 , 0.22697704, 0.27659935], dtype=float32)]"
65.jpg,VMSExportKOAK05,0.3499089479446411,1,"[array([0.7229448 , 0.17063393, 0.18342836, 0.344894  ], dtype=float32)]"
65.jpg,VMSExportKOAK05,0.3751036524772644,0,"[array([0.49071488, 0.22341941, 0.18876126, 0.17684282], dtype=float32)]"
65.jpg,VMSExportKOAK05,0.3049013614654541,1,"[array([0.21402337, 0.3371174 , 0.24132612, 0.44162855], dtype=float32)]"
65.jpg,VMSExportKOAK05,0.425140768289566,2,"[array([0.46537697, 0.36903453, 0.30808   , 0.48746648], dtype=float32)]"
65.jpg,VMSExportKOAK05,0.3598310351371765,1,"[array([0.77701604, 0.3889836 , 0.2427965 , 0.44631338], dtype=float32)]"
64.jpg,VMSExportKOAK05,0.3045541048049927,1,"[array([0.7311073 , 0.1576147 , 0.20083131, 0.3158428 ], dtype=float32)]"
64.jpg,VMSExportKOAK05,0.3784984350204468,1,"[array([0.21036527, 0.32890788, 0.23948194, 0.43975425], dtype=float32)]"
64.jpg,VMSExportKOAK05,0.3633292913436889,0,"[array([0.4906312 , 0.22303584, 0.18541673, 0.17983122], dtype=float32)]"
64.jpg,VMSExportKOAK05,0.423617273569107,2,"[array([0.49317983, 0.36134207, 0.2960671 , 0.48098   ], dtype=float32)]"
64.jpg,VMSExportKOAK05,0.3629075884819031,1,"[array([0.7558801 , 0.41213846, 0.19966295, 0.40669042], dtype=float32)]"
64.jpg,VMSExportKOAK05,0.3486088514328003,1,"[array([0.235867  , 0.61058515, 0.2961166 , 0.28494442], dtype=float32)]"
67.jpg,VMSExportKOAK05,0.3328886330127716,1,"[array([0.6991041 , 0.16888271, 0.16521919, 0.33653453], dtype=float32)]"
67.jpg,VMSExportKOAK05,0.4387646019458771,0,"[array([0.4924538 , 0.217861  , 0.18872458, 0.19176717], dtype=float32)]"
67.jpg,VMSExportKOAK05,0.4319671094417572,2,"[array([0.48416317, 0.3656307 , 0.31612   , 0.48891807], dtype=float32)]"
67.jpg,VMSExportKOAK05,0.3751685619354248,1,"[array([0.141012  , 0.43296257, 0.27807087, 0.40889457], dtype=float32)]"
67.jpg,VMSExportKOAK05,0.374571293592453,1,"[array([0.8043894 , 0.4660005 , 0.2650853 , 0.42352787], dtype=float32)]"
66.jpg,VMSExportKOAK05,0.3187555968761444,1,"[array([0.70800877, 0.16673902, 0.18392716, 0.3335127 ], dtype=float32)]"
66.jpg,VMSExportKOAK05,0.3900691270828247,0,"[array([0.49166563, 0.22195895, 0.18894717, 0.18720047], dtype=float32)]"
66.jpg,VMSExportKOAK05,0.4281786978244781,2,"[array([0.4667138 , 0.36419335, 0.31115013, 0.48687688], dtype=float32)]"
66.jpg,VMSExportKOAK05,0.3127858340740204,1,"[array([0.21186057, 0.33614773, 0.24403842, 0.4477858 ], dtype=float32)]"
66.jpg,VMSExportKOAK05,0.3615318536758423,1,"[array([0.8451274 , 0.51306695, 0.3168193 , 0.33841947], dtype=float32)]"
68.jpg,VMSExportKOAK05,0.3904978632926941,1,"[array([0.70408463, 0.17132935, 0.17416832, 0.34463084], dtype=float32)]"
68.jpg,VMSExportKOAK05,0.4387271106243133,0,"[array([0.4918853 , 0.22066407, 0.18941364, 0.18762107], dtype=float32)]"
68.jpg,VMSExportKOAK05,0.4466695487499237,2,"[array([0.46684718, 0.36598998, 0.31465662, 0.48119816], dtype=float32)]"
68.jpg,VMSExportKOAK05,0.409598171710968,1,"[array([0.79817456, 0.43307254, 0.22987673, 0.445389  ], dtype=float32)]"
68.jpg,VMSExportKOAK05,0.3260327875614166,1,"[array([0.15815997, 0.5875635 , 0.3104785 , 0.3171545 ], dtype=float32)]"
69.jpg,VMSExportKOAK05,0.3656191527843475,1,"[array([0.70838565, 0.17600232, 0.17372791, 0.35104617], dtype=float32)]"
69.jpg,VMSExportKOAK05,0.4371199905872345,0,"[array([0.4912537 , 0.21938944, 0.18803486, 0.19019794], dtype=float32)]"
69.jpg,VMSExportKOAK05,0.4470844864845276,2,"[array([0.463505  , 0.36771682, 0.31039816, 0.48041186], dtype=float32)]"
69.jpg,VMSExportKOAK05,0.3956485092639923,1,"[array([0.79194504, 0.37825286, 0.22030888, 0.41088557], dtype=float32)]"
69.jpg,VMSExportKOAK05,0.3462153077125549,1,"[array([0.16140154, 0.57955784, 0.3023316 , 0.3358454 ], dtype=float32)]"
70.jpg,VMSExportKOAK05,0.3887653648853302,1,"[array([0.68716216, 0.15481564, 0.15057716, 0.30749357], dtype=float32)]"
70.jpg,VMSExportKOAK05,0.4101525545120239,0,"[array([0.49060366, 0.22498266, 0.18946467, 0.18316048], dtype=float32)]"
70.jpg,VMSExportKOAK05,0.4230350852012634,2,"[array([0.46552655, 0.3671293 , 0.3047252 , 0.47828457], dtype=float32)]"
70.jpg,VMSExportKOAK05,0.3484768271446228,1,"[array([0.13208194, 0.532895  , 0.26390627, 0.42742845], dtype=float32)]"
71.jpg,VMSExportKOAK05,0.3198895454406738,1,"[array([0.69458574, 0.14910859, 0.16713917, 0.298543  ], dtype=float32)]"
71.jpg,VMSExportKOAK05,0.4273338615894317,0,"[array([0.49237594, 0.22108643, 0.19101144, 0.19637364], dtype=float32)]"
71.jpg,VMSExportKOAK05,0.450489342212677,2,"[array([0.46077418, 0.36149147, 0.30745208, 0.47254407], dtype=float32)]"
71.jpg,VMSExportKOAK05,0.329541951417923,1,"[array([0.14702593, 0.5829196 , 0.29638585, 0.3242134 ], dtype=float32)]"
71.jpg,VMSExportKOAK05,0.3112541139125824,1,"[array([0.83508116, 0.5887688 , 0.2864849 , 0.31480095], dtype=float32)]"
72.jpg,VMSExportKOAK05,0.3253405690193176,1,"[array([0.71377844, 0.15344241, 0.16865788, 0.30441144], dtype=float32)]"
72.jpg,VMSExportKOAK05,0.4520010948181152,0,"[array([0.48963964, 0.22133696, 0.18528816, 0.18291116], dtype=float32)]"
72.jpg,VMSExportKOAK05,0.4539311528205871,2,"[array([0.46154216, 0.36011574, 0.30258223, 0.47176212], dtype=float32)]"
72.jpg,VMSExportKOAK05,0.4079864621162414,1,"[array([0.8317858 , 0.43134758, 0.26605517, 0.38352564], dtype=float32)]"
73.jpg,VMSExportKOAK05,0.3361301124095917,1,"[array([0.71121573, 0.14686769, 0.1695363 , 0.29294658], dtype=float32)]"
73.jpg,VMSExportKOAK05,0.4200837910175323,0,"[array([0.48951894, 0.2236269 , 0.18300268, 0.17923346], dtype=float32)]"
73.jpg,VMSExportKOAK05,0.3780516684055328,1,"[array([0.8528735 , 0.4006736 , 0.29611722, 0.44040027], dtype=float32)]"
73.jpg,VMSExportKOAK05,0.450117290019989,2,"[array([0.46602818, 0.3641748 , 0.30134043, 0.47604144], dtype=float32)]"
73.jpg,VMSExportKOAK05,0.3060044646263122,0,"[array([0.1423371 , 0.6505176 , 0.29181418, 0.19160143], dtype=float32)]"
75.jpg,VMSExportKOAK05,0.336345374584198,1,"[array([0.7093418 , 0.15517199, 0.16518638, 0.31027502], dtype=float32)]"
75.jpg,VMSExportKOAK05,0.4060172140598297,0,"[array([0.4914876 , 0.22367498, 0.18864095, 0.18516393], dtype=float32)]"
75.jpg,VMSExportKOAK05,0.3686932027339935,1,"[array([0.8391043 , 0.32738435, 0.23482943, 0.3883563 ], dtype=float32)]"
75.jpg,VMSExportKOAK05,0.345435082912445,1,"[array([0.09839395, 0.46117777, 0.19735844, 0.40337053], dtype=float32)]"
75.jpg,VMSExportKOAK05,0.4328906238079071,2,"[array([0.47585413, 0.36464763, 0.31792498, 0.4815442 ], dtype=float32)]"
74.jpg,VMSExportKOAK05,0.3082955181598663,1,"[array([0.7092669 , 0.15830164, 0.16551347, 0.31543913], dtype=float32)]"
74.jpg,VMSExportKOAK05,0.407340258359909,0,"[array([0.48954958, 0.22243088, 0.18582524, 0.18495634], dtype=float32)]"
74.jpg,VMSExportKOAK05,0.3274366855621338,1,"[array([0.17913784, 0.39817783, 0.2387498 , 0.4529302 ], dtype=float32)]"
74.jpg,VMSExportKOAK05,0.3899717628955841,1,"[array([0.84627545, 0.38371488, 0.23997144, 0.40692538], dtype=float32)]"
74.jpg,VMSExportKOAK05,0.4228115379810333,2,"[array([0.46833047, 0.36524618, 0.30764842, 0.47516546], dtype=float32)]"
76.jpg,VMSExportKOAK05,0.3472805619239807,1,"[array([0.7104337 , 0.15215535, 0.16492233, 0.30366918], dtype=float32)]"
76.jpg,VMSExportKOAK05,0.3981893956661224,0,"[array([0.4905831 , 0.22366165, 0.18888813, 0.1860677 ], dtype=float32)]"
76.jpg,VMSExportKOAK05,0.427614152431488,2,"[array([0.46698883, 0.36472836, 0.31253496, 0.47726223], dtype=float32)]"
76.jpg,VMSExportKOAK05,0.4502820968627929,1,"[array([0.81707436, 0.49987164, 0.30193752, 0.3740121 ], dtype=float32)]"
76.jpg,VMSExportKOAK05,0.3526370227336883,1,"[array([0.11111224, 0.50193995, 0.22266315, 0.4378261 ], dtype=float32)]"
77.jpg,VMSExportKOAK05,0.3968943655490875,1,"[array([0.69837695, 0.14930259, 0.15726447, 0.29693654], dtype=float32)]"
77.jpg,VMSExportKOAK05,0.3331749439239502,0,"[array([0.48748484, 0.22873582, 0.17828378, 0.16382302], dtype=float32)]"
77.jpg,VMSExportKOAK05,0.4185994267463684,2,"[array([0.4689287 , 0.36629313, 0.32135913, 0.47691497], dtype=float32)]"
78.jpg,VMSExportKOAK05,0.3489437997341156,1,"[array([0.70558083, 0.14519435, 0.15558194, 0.28818434], dtype=float32)]"
78.jpg,VMSExportKOAK05,0.3213084638118744,0,"[array([0.48726988, 0.21658789, 0.17955953, 0.20219748], dtype=float32)]"
78.jpg,VMSExportKOAK05,0.3964803814888,2,"[array([0.48613214, 0.3626961 , 0.32025674, 0.48738798], dtype=float32)]"
78.jpg,VMSExportKOAK05,0.3377429246902466,1,"[array([0.18652907, 0.61837864, 0.3155139 , 0.26396874], dtype=float32)]"
79.jpg,VMSExportKOAK05,0.3555079996585846,1,"[array([0.6815311 , 0.14692196, 0.20085692, 0.29063106], dtype=float32)]"
79.jpg,VMSExportKOAK05,0.4010217487812042,2,"[array([0.49455774, 0.36253652, 0.32289973, 0.48671404], dtype=float32)]"
80.jpg,VMSExportKOAK05,0.3347108364105224,1,"[array([0.26907954, 0.16026235, 0.1940288 , 0.27490377], dtype=float32)]"
80.jpg,VMSExportKOAK05,0.3992674052715301,1,"[array([0.61990005, 0.15999147, 0.1804078 , 0.31620508], dtype=float32)]"
80.jpg,VMSExportKOAK05,0.3394363522529602,0,"[array([0.49115258, 0.22016507, 0.18579365, 0.20456918], dtype=float32)]"
80.jpg,VMSExportKOAK05,0.3907922804355621,2,"[array([0.49394408, 0.36922365, 0.31441024, 0.4892013 ], dtype=float32)]"
80.jpg,VMSExportKOAK05,0.385606974363327,1,"[array([0.2206151 , 0.49651012, 0.25744608, 0.3623833 ], dtype=float32)]"
81.jpg,VMSExportKOAK05,0.365311861038208,1,"[array([0.6188612 , 0.15897933, 0.15464629, 0.31464076], dtype=float32)]"
81.jpg,VMSExportKOAK05,0.3220773935317993,1,"[array([0.37995216, 0.13580671, 0.23100148, 0.26333356], dtype=float32)]"
81.jpg,VMSExportKOAK05,0.3835481703281402,2,"[array([0.48190826, 0.36165512, 0.30990443, 0.47947297], dtype=float32)]"
81.jpg,VMSExportKOAK05,0.4067320525646209,1,"[array([0.31648082, 0.52989453, 0.30531248, 0.36144754], dtype=float32)]"
82.jpg,VMSExportKOAK05,0.3449578583240509,1,"[array([0.5911002 , 0.16410053, 0.1369213 , 0.3214351 ], dtype=float32)]"
82.jpg,VMSExportKOAK05,0.3727208077907562,1,"[array([0.3130501 , 0.13513179, 0.17177527, 0.26667646], dtype=float32)]"
82.jpg,VMSExportKOAK05,0.3651069402694702,1,"[array([0.690711  , 0.15348938, 0.17895359, 0.30720618], dtype=float32)]"
82.jpg,VMSExportKOAK05,0.3820406198501587,2,"[array([0.47089636, 0.3617438 , 0.3162684 , 0.47619084], dtype=float32)]"
82.jpg,VMSExportKOAK05,0.3656609654426574,1,"[array([0.30169883, 0.58802193, 0.2157788 , 0.30910176], dtype=float32)]"
83.jpg,VMSExportKOAK05,0.3608998656272888,1,"[array([0.70107925, 0.14731167, 0.1526241 , 0.29493254], dtype=float32)]"
83.jpg,VMSExportKOAK05,0.363229751586914,0,"[array([0.49284592, 0.21795535, 0.19444197, 0.21590431], dtype=float32)]"
83.jpg,VMSExportKOAK05,0.4101349115371704,2,"[array([0.489267  , 0.3667455 , 0.321437  , 0.49905622], dtype=float32)]"
83.jpg,VMSExportKOAK05,0.4168807566165924,1,"[array([0.2223387 , 0.54266506, 0.25226802, 0.41213518], dtype=float32)]"
85.jpg,VMSExportKOAK05,0.4301562309265136,1,"[array([0.7006443 , 0.14852439, 0.15808238, 0.2981752 ], dtype=float32)]"
85.jpg,VMSExportKOAK05,0.3127955496311188,1,"[array([0.2783752 , 0.15280783, 0.24188545, 0.22600588], dtype=float32)]"
85.jpg,VMSExportKOAK05,0.3227667212486267,0,"[array([0.48718238, 0.21623556, 0.18034017, 0.21232498], dtype=float32)]"
85.jpg,VMSExportKOAK05,0.3867139816284179,2,"[array([0.51650274, 0.36000505, 0.2615437 , 0.47131673], dtype=float32)]"
85.jpg,VMSExportKOAK05,0.3943111896514892,1,"[array([0.37561667, 0.593065  , 0.24556562, 0.30233276], dtype=float32)]"
84.jpg,VMSExportKOAK05,0.3829754889011383,1,"[array([0.704883  , 0.14926739, 0.15089442, 0.2993371 ], dtype=float32)]"
84.jpg,VMSExportKOAK05,0.3643613457679748,0,"[array([0.49116856, 0.21863113, 0.18996109, 0.21414457], dtype=float32)]"
84.jpg,VMSExportKOAK05,0.4223773181438446,2,"[array([0.48501858, 0.36286616, 0.31580707, 0.48899126], dtype=float32)]"
86.jpg,VMSExportKOAK05,0.3832938969135284,1,"[array([0.7039798 , 0.14906272, 0.15812553, 0.2990189 ], dtype=float32)]"
86.jpg,VMSExportKOAK05,0.312460720539093,1,"[array([0.20452954, 0.15840669, 0.1817048 , 0.25277752], dtype=float32)]"
86.jpg,VMSExportKOAK05,0.3386104106903076,0,"[array([0.4871632 , 0.21825567, 0.17817712, 0.22138633], dtype=float32)]"
86.jpg,VMSExportKOAK05,0.4207937717437744,2,"[array([0.5091802 , 0.3534674 , 0.27128848, 0.46720168], dtype=float32)]"
86.jpg,VMSExportKOAK05,0.3022428750991821,1,"[array([0.46163172, 0.6059078 , 0.30498812, 0.2865455 ], dtype=float32)]"
87.jpg,VMSExportKOAK05,0.3628042638301849,1,"[array([0.31769955, 0.13281767, 0.18986505, 0.259946  ], dtype=float32)]"
87.jpg,VMSExportKOAK05,0.3930173516273498,1,"[array([0.70380485, 0.15098572, 0.15492643, 0.3009233 ], dtype=float32)]"
87.jpg,VMSExportKOAK05,0.3094312846660614,0,"[array([0.49141416, 0.21710695, 0.18465585, 0.20386598], dtype=float32)]"
87.jpg,VMSExportKOAK05,0.3768884241580963,2,"[array([0.4846972 , 0.362266  , 0.3326763 , 0.49398893], dtype=float32)]"
87.jpg,VMSExportKOAK05,0.3434175848960876,1,"[array([0.24634488, 0.5772715 , 0.23958583, 0.33673427], dtype=float32)]"
88.jpg,VMSExportKOAK05,0.3709235191345215,1,"[array([0.65494037, 0.15714027, 0.1508761 , 0.30669037], dtype=float32)]"
88.jpg,VMSExportKOAK05,0.3170473575592041,1,"[array([0.3819105 , 0.14406128, 0.26234397, 0.26544297], dtype=float32)]"
88.jpg,VMSExportKOAK05,0.4017294645309448,1,"[array([0.7967645 , 0.32144502, 0.2110481 , 0.39921832], dtype=float32)]"
88.jpg,VMSExportKOAK05,0.4203967750072479,2,"[array([0.49123943, 0.36955637, 0.3296214 , 0.49715236], dtype=float32)]"
88.jpg,VMSExportKOAK05,0.372409850358963,1,"[array([0.24756362, 0.4940192 , 0.23396124, 0.38175207], dtype=float32)]"
89.jpg,VMSExportKOAK05,0.3324562311172485,1,"[array([0.3432433 , 0.14259277, 0.1825995 , 0.2762931 ], dtype=float32)]"
89.jpg,VMSExportKOAK05,0.3271943926811218,1,"[array([0.6773202 , 0.16237928, 0.14996973, 0.3208576 ], dtype=float32)]"
89.jpg,VMSExportKOAK05,0.4443835020065307,1,"[array([0.2385782 , 0.44817233, 0.21611911, 0.40870062], dtype=float32)]"
89.jpg,VMSExportKOAK05,0.4122655987739563,1,"[array([0.7625217 , 0.31895345, 0.20510839, 0.39355576], dtype=float32)]"
89.jpg,VMSExportKOAK05,0.4151397943496704,2,"[array([0.48485824, 0.37279716, 0.32648686, 0.49782285], dtype=float32)]"
90.jpg,VMSExportKOAK05,0.3041672110557556,1,"[array([0.32867113, 0.14762054, 0.18628237, 0.26774213], dtype=float32)]"
90.jpg,VMSExportKOAK05,0.3074112832546234,0,"[array([0.48094875, 0.222847  , 0.20299017, 0.20659168], dtype=float32)]"
90.jpg,VMSExportKOAK05,0.4121380150318146,1,"[array([0.77050745, 0.31234398, 0.21224366, 0.38651508], dtype=float32)]"
90.jpg,VMSExportKOAK05,0.4302168488502502,2,"[array([0.48036593, 0.37471238, 0.32897434, 0.49644652], dtype=float32)]"
90.jpg,VMSExportKOAK05,0.4264470636844635,1,"[array([0.24015787, 0.44680095, 0.2096166 , 0.41109863], dtype=float32)]"
0.jpg,VMSExportKOAK06,0.5234573483467102,1,"[array([0.62386566, 0.37605515, 0.22387618, 0.35850918], dtype=float32)]"
1.jpg,VMSExportKOAK06,0.4376139640808105,1,"[array([0.5478754 , 0.09957408, 0.10741986, 0.19817464], dtype=float32)]"
1.jpg,VMSExportKOAK06,0.32587531208992,0,"[array([0.5522985 , 0.42371106, 0.25016212, 0.30261558], dtype=float32)]"
1.jpg,VMSExportKOAK06,0.3928233385086059,2,"[array([0.5315064 , 0.46227396, 0.3706185 , 0.5625695 ], dtype=float32)]"
2.jpg,VMSExportKOAK06,0.3636434376239776,0,"[array([0.52648896, 0.16613463, 0.19262443, 0.19274412], dtype=float32)]"
2.jpg,VMSExportKOAK06,0.4749510288238525,2,"[array([0.51890284, 0.2642647 , 0.32037324, 0.5159777 ], dtype=float32)]"
3.jpg,VMSExportKOAK06,0.3638327717781067,0,"[array([0.48097545, 0.14319505, 0.18889558, 0.18332343], dtype=float32)]"
